bin_info	binsize	mean_coverage	normalized_coverage	baseline_mean	baseline_std	baseline_mad
chr18:39570411-39570530:PIK3C3	120	335.2853	0.6662	0.6662	0.0427	0.0321
chr18:39573210-39573329:PIK3C3	120	354.3876	0.6914	0.6914	0.0238	0.0200
chr18:39575846-39575965:PIK3C3	120	434.2242	0.8547	0.8547	0.0604	0.0567
chr18:39576588-39576707:PIK3C3	120	387.8062	0.7680	0.7680	0.0698	0.0561
chr18:39584293-39584532:PIK3C3	240	486.8919	0.9507	0.9507	0.0431	0.0331
chr18:39593364-39593603:PIK3C3	240	480.2303	0.9536	0.9536	0.0554	0.0514
chr18:39595426-39595545:PIK3C3	120	488.8107	0.9616	0.9616	0.0551	0.0444
chr18:39600576-39600695:PIK3C3	120	361.5187	0.7330	0.7330	0.0407	0.0290
chr18:39607400-39607519:PIK3C3	120	354.4766	0.7068	0.7068	0.0655	0.0443
chr18:39609287-39609406:PIK3C3	120	405.3147	0.7996	0.7996	0.0600	0.0504
chr18:39613736-39613975:PIK3C3	240	415.2151	0.8185	0.8185	0.0587	0.0441
chr18:39617600-39617839:PIK3C3	240	583.6871	1.1582	1.1582	0.0837	0.0740
chr18:39618720-39618839:PIK3C3	120	303.0766	0.5936	0.5936	0.0292	0.0230
chr18:39620613-39620732:PIK3C3	120	346.0173	0.6907	0.6907	0.0510	0.0350
chr18:39623679-39623798:PIK3C3	120	452.6269	0.9001	0.9001	0.0556	0.0473
chr18:39629473-39629592:PIK3C3	120	391.4559	0.7638	0.7638	0.0348	0.0277
chr18:39637811-39638050:PIK3C3	240	586.5935	1.1580	1.1580	0.0805	0.0552
chr18:39644690-39644809:PIK3C3	120	385.7828	0.7713	0.7713	0.0718	0.0559
chr18:39647295-39647534:PIK3C3	240	510.8402	1.0028	1.0028	0.0480	0.0416
chr18:39661035-39661154:PIK3C3	120	284.0766	0.5566	0.5566	0.0744	0.0673
chr18:45368140-45368379:SMAD2	240	495.5417	0.9654	0.9654	0.0366	0.0280
chr18:45371664-45371903:SMAD2	240	567.5389	1.1122	1.1122	0.0422	0.0305
chr18:45371983-45372222:SMAD2	240	477.9676	0.9463	0.9463	0.0468	0.0389
chr18:45374833-45375072:SMAD2	240	503.7371	1.0065	1.0065	0.0626	0.0469
chr18:45377612-45377731:SMAD2	120	288.9219	0.5628	0.5628	0.0635	0.0449
chr18:45391407-45391526:SMAD2	120	323.9214	0.6419	0.6419	0.0418	0.0365
chr18:45394641-45394880:SMAD2	240	474.4346	0.9493	0.9493	0.0676	0.0554
chr18:45395591-45395830:SMAD2	240	381.7259	0.7519	0.7519	0.0353	0.0319
chr18:45396831-45396950:SMAD2	120	354.1399	0.6865	0.6865	0.0308	0.0215
chr18:45422853-45423212:SMAD2	360	618.3578	1.2135	1.2135	0.0511	0.0430
chr18:48573361-48573720:SMAD4	360	651.6721	1.2716	1.2716	0.0371	0.0308
chr18:48575023-48575262:SMAD4	240	620.8450	1.2278	1.2278	0.0556	0.0387
chr18:48575620-48575739:SMAD4	120	289.3702	0.5650	0.5650	0.0162	0.0139
chr18:48581137-48581376:SMAD4	240	622.7380	1.2306	1.2306	0.0556	0.0402
chr18:48584435-48584674:SMAD4	240	608.4291	1.2000	1.2000	0.0472	0.0313
chr18:48584708-48584827:SMAD4	120	570.9885	1.1248	1.1248	0.0702	0.0539
chr18:48586202-48586321:SMAD4	120	632.6341	1.2253	1.2253	0.0729	0.0514
chr18:48591765-48592004:SMAD4	240	542.2198	1.0857	1.0857	0.0554	0.0416
chr18:48593353-48593592:SMAD4	240	515.5588	1.0118	1.0118	0.0487	0.0360
chr18:48602943-48603061:SMAD4	119	480.2170	0.9537	0.9537	0.0805	0.0701
chr18:48603079-48603198:SMAD4	120	441.7659	0.8702	0.8702	0.0591	0.0431
chr18:48603702-48603821:SMAD4	120	463.8509	0.9128	0.9128	0.0406	0.0330
chr18:48604612-48604851:SMAD4	240	764.6437	1.4149	1.4149	0.0761	0.0554
chr18:56338860-56339099:MALT1	240	389.4817	0.7748	0.7748	0.0491	0.0332
chr18:56348366-56348605:MALT1	240	551.7459	1.0918	1.0918	0.0494	0.0342
chr18:56363539-56363778:MALT1	240	407.9526	0.8121	0.8121	0.0617	0.0485
chr18:56367629-56367868:MALT1	240	512.6984	1.0190	1.0190	0.0587	0.0416
chr18:56376587-56376826:MALT1	240	511.7663	1.0184	1.0184	0.0650	0.0493
chr18:56377196-56377315:MALT1	120	239.1259	0.4388	0.4388	0.0352	0.0307
chr18:56378109-56378228:MALT1	120	297.0264	0.5902	0.5902	0.0343	0.0260
chr18:56381269-56381388:MALT1	120	239.2129	0.4492	0.4492	0.0621	0.0508
chr18:56383123-56383242:MALT1	120	433.0859	0.8625	0.8625	0.0565	0.0418
chr18:56390262-56390501:MALT1	240	412.1655	0.8129	0.8129	0.0239	0.0178
chr18:56400598-56400837:MALT1	240	457.6614	0.9018	0.9018	0.0539	0.0496
chr18:56401082-56401321:MALT1	240	546.4834	1.0924	1.0924	0.0605	0.0432
chr18:56401517-56401636:MALT1	120	373.1808	0.7524	0.7524	0.0349	0.0243
chr18:56402393-56402632:MALT1	240	437.0589	0.8665	0.8665	0.0548	0.0464
chr18:56409052-56409291:MALT1	240	487.3161	0.9474	0.9474	0.0317	0.0234
chr18:56411529-56411768:MALT1	240	381.7802	0.7666	0.7666	0.0461	0.0411
chr18:56412841-56413080:MALT1	240	570.3943	1.1336	1.1336	0.0661	0.0498
chr18:56414616-56415095:MALT1	480	557.3500	1.0957	1.0957	0.0330	0.0181
chr18:57567379-57567498:PMAIP1	120	433.1502	0.8624	0.8624	0.0534	0.0374
chr18:57567616-57567855:PMAIP1	240	582.1978	1.1624	1.1624	0.0505	0.0403
chr18:57569860-57570099:PMAIP1	240	539.7187	1.0697	1.0697	0.0559	0.0438
chr18:60790578-60796025:BCL2,BCL2.exon3.UTR	5448	739.0079	1.3371	1.3371	0.0199	0.0145
chr18:60969555-60970153:BCL2	599	659.2931	1.2654	1.2654	0.0332	0.0271
chr18:60984750-60986309:BCL2	1560	722.9163	1.3312	1.3312	0.0294	0.0189
chr19:1206878-1207237:STK11	360	363.7014	0.7034	0.7034	0.0359	0.0276
chr19:1218398-1218517:STK11	120	223.9310	0.4037	0.4037	0.0362	0.0263
chr19:1219308-1219427:STK11	120	184.4173	0.3351	0.3351	0.0261	0.0230
chr19:1220318-1220767:STK11	450	481.4174	0.9319	0.9319	0.0595	0.0499
chr19:1221156-1221395:STK11	240	338.2801	0.6524	0.6524	0.0505	0.0415
chr19:1221917-1222036:STK11	120	271.6330	0.5170	0.5170	0.0850	0.0737
chr19:1222958-1223197:STK11	240	447.0799	0.8590	0.8590	0.0540	0.0323
chr19:1223608-1225286:STK11	1679	391.0286	0.7706	0.7706	0.0941	0.0792
chr19:1225548-1226677:STK11	1130	447.0099	0.8600	0.8600	0.0469	0.0420
chr19:1227537-1228136:STK11	600	326.4100	0.6233	0.6233	0.0277	0.0182
chr19:1611658-1611897:TCF3	240	431.8775	0.8505	0.8505	0.0688	0.0580
chr19:1612199-1612438:TCF3	240	428.8232	0.8330	0.8330	0.0571	0.0511
chr19:1615253-1615852:TCF3	600	435.2389	0.8466	0.8466	0.0699	0.0682
chr19:1619052-1619513:TCF3	462	510.9021	1.0009	1.0009	0.1160	0.0883
chr19:1619756-1619875:TCF3	120	209.9568	0.3829	0.3829	0.0414	0.0287
chr19:1620946-1621065:TCF3	120	313.1252	0.6074	0.6074	0.0483	0.0418
chr19:1621101-1621220:TCF3	120	408.5669	0.7906	0.7906	0.0532	0.0471
chr19:1621784-1622257:TCF3	474	384.1926	0.7443	0.7443	0.0589	0.0446
chr19:1622303-1622422:TCF3	120	213.3909	0.3859	0.3859	0.0509	0.0291
chr19:1623915-1624034:TCF3	120	279.4537	0.5361	0.5361	0.0805	0.0601
chr19:1625522-1625761:TCF3	240	434.8094	0.8365	0.8365	0.0587	0.0447
chr19:1627332-1627451:TCF3	120	261.4879	0.4918	0.4918	0.0616	0.0484
chr19:1631913-1632152:TCF3	240	487.9120	0.9411	0.9411	0.0565	0.0454
chr19:1632308-1632427:TCF3	120	324.2000	0.6337	0.6337	0.0503	0.0361
chr19:1646331-1646450:TCF3	120	239.3208	0.4388	0.4388	0.0229	0.0169
chr19:1650152-1650271:TCF3	120	257.7155	0.4793	0.4793	0.0586	0.0390
chr19:2164165-2164284:DOT1L	120	202.6419	0.3672	0.3672	0.0327	0.0261
chr19:2180674-2180793:DOT1L	120	384.1982	0.7424	0.7424	0.0447	0.0310
chr19:2185831-2185950:DOT1L	120	337.7689	0.6600	0.6600	0.0625	0.0545
chr19:2189703-2189822:DOT1L	120	286.8411	0.5479	0.5479	0.0686	0.0567
chr19:2191005-2191244:DOT1L	240	388.8462	0.7604	0.7604	0.0489	0.0314
chr19:2193676-2193795:DOT1L	120	328.3227	0.6405	0.6405	0.0636	0.0446
chr19:2194486-2194605:DOT1L	120	371.0862	0.7242	0.7242	0.0665	0.0388
chr19:2199851-2199970:DOT1L	120	350.1995	0.6706	0.6706	0.0387	0.0299
chr19:2202679-2202798:DOT1L	120	387.4736	0.7570	0.7570	0.0445	0.0292
chr19:2206702-2206821:DOT1L	120	362.0675	0.7053	0.7053	0.0489	0.0395
chr19:2207567-2207686:DOT1L	120	302.6726	0.5855	0.5855	0.0285	0.0165
chr19:2208895-2209014:DOT1L	120	392.5250	0.7602	0.7602	0.0530	0.0366
chr19:2210395-2210514:DOT1L	120	334.5823	0.6525	0.6525	0.0567	0.0424
chr19:2210618-2210857:DOT1L	240	567.6457	1.0962	1.0962	0.0649	0.0462
chr19:2211095-2211214:DOT1L	120	346.3390	0.6632	0.6632	0.0518	0.0374
chr19:2211736-2211855:DOT1L	120	362.7171	0.7030	0.7030	0.0520	0.0386
chr19:2213529-2213648:DOT1L	120	407.6757	0.7856	0.7856	0.0433	0.0340
chr19:2213797-2214036:DOT1L	240	538.1471	1.0335	1.0335	0.0475	0.0391
chr19:2214413-2214652:DOT1L	240	645.5064	1.2225	1.2225	0.0412	0.0232
chr19:2216222-2216821:DOT1L	600	684.2346	1.2610	1.2610	0.0259	0.0222
chr19:2216902-2217141:DOT1L	240	634.6692	1.2168	1.2168	0.0611	0.0470
chr19:2217725-2217964:DOT1L	240	585.8548	1.1086	1.1086	0.0493	0.0371
chr19:2220105-2220224:DOT1L	120	428.4164	0.8231	0.8231	0.0432	0.0306
chr19:2221967-2222566:DOT1L	600	663.4803	1.2534	1.2534	0.0317	0.0217
chr19:2223263-2223502:DOT1L	240	415.3259	0.8095	0.8095	0.0537	0.0404
chr19:2225359-2225478:DOT1L	120	416.4697	0.8032	0.8032	0.0531	0.0394
chr19:2226174-2227133:DOT1L	960	714.3843	1.2979	1.2979	0.0515	0.0314
chr19:2227695-2227868:DOT1L	174	423.4317	0.8151	0.8151	0.0482	0.0381
chr19:2227938-2229857:DOT1L	1920	625.2080	1.1968	1.1968	0.0610	0.0368
chr19:3094623-3094819:GNA11	197	369.1374	0.7127	0.7127	0.0422	0.0262
chr19:3110119-3110358:GNA11	240	337.5320	0.6652	0.6652	0.0566	0.0371
chr19:3113286-3113525:GNA11	240	353.5182	0.6956	0.6956	0.0663	0.0539
chr19:3114886-3115125:GNA11	240	362.1341	0.7043	0.7043	0.0504	0.0445
chr19:3118867-3119106:GNA11	240	535.9795	1.0220	1.0220	0.0522	0.0410
chr19:3119161-3119400:GNA11	240	382.0328	0.7531	0.7531	0.0932	0.0577
chr19:3120963-3121202:GNA11	240	414.6321	0.8118	0.8118	0.0772	0.0568
chr19:4090591-4090710:MAP2K2	120	415.1038	0.8046	0.8046	0.0483	0.0324
chr19:4094414-4094533:MAP2K2	120	364.3863	0.7049	0.7049	0.0529	0.0411
chr19:4095357-4095476:MAP2K2	120	427.4298	0.8403	0.8403	0.0692	0.0504
chr19:4097250-4097369:MAP2K2	120	292.5286	0.5596	0.5596	0.0496	0.0311
chr19:4099186-4099425:MAP2K2	240	517.3444	0.9823	0.9823	0.0311	0.0264
chr19:4100960-4101312:MAP2K2	353	447.1670	0.8688	0.8688	0.0515	0.0401
chr19:4102353-4102472:MAP2K2	120	375.0732	0.7370	0.7370	0.0496	0.0400
chr19:4102778-4103017:MAP2K2	240	621.7398	1.1870	1.1870	0.0555	0.0480
chr19:4103033-4103271:MAP2K2	239	589.8612	1.1390	1.1390	0.0802	0.0543
chr19:4110460-4110699:MAP2K2	240	535.5357	1.0375	1.0375	0.0543	0.0324
chr19:4117402-4117641:MAP2K2	240	542.0274	1.0842	1.0842	0.0476	0.0225
chr19:4123767-4123886:MAP2K2	120	283.7157	0.5470	0.5470	0.0610	0.0503
chr19:5206760-5206879:PTPRS	120	321.8781	0.6340	0.6340	0.0433	0.0379
chr19:5207881-5208120:PTPRS	240	623.9645	1.2060	1.2060	0.0371	0.0267
chr19:5208205-5208444:PTPRS	240	550.8279	1.0822	1.0822	0.0489	0.0387
chr19:5210423-5210872:PTPRS	450	580.9661	1.1263	1.1263	0.0462	0.0398
chr19:5211570-5211809:PTPRS	240	426.6385	0.8392	0.8392	0.0524	0.0470
chr19:5211939-5212298:PTPRS	360	448.3248	0.8847	0.8847	0.0657	0.0523
chr19:5212306-5212545:PTPRS	240	533.0139	1.0433	1.0433	0.0604	0.0409
chr19:5214312-5214779:PTPRS	468	542.6681	1.0426	1.0426	0.0387	0.0353
chr19:5215242-5215481:PTPRS	240	471.6548	0.9260	0.9260	0.0446	0.0360
chr19:5215498-5215617:PTPRS	120	334.8983	0.6552	0.6552	0.0398	0.0268
chr19:5216695-5216814:PTPRS	120	333.7943	0.6481	0.6481	0.0321	0.0280
chr19:5218428-5218547:PTPRS	120	429.2589	0.8336	0.8336	0.0478	0.0408
chr19:5218744-5218863:PTPRS	120	388.5708	0.7587	0.7587	0.0391	0.0331
chr19:5219280-5219519:PTPRS	240	576.5012	1.1313	1.1313	0.0723	0.0508
chr19:5219938-5220177:PTPRS	240	508.7363	0.9744	0.9744	0.0285	0.0210
chr19:5220258-5220377:PTPRS	120	297.2274	0.5838	0.5838	0.0433	0.0357
chr19:5220971-5221329:PTPRS	359	586.5922	1.1309	1.1309	0.0430	0.0283
chr19:5222123-5222242:PTPRS	120	332.5086	0.6423	0.6423	0.0335	0.0286
chr19:5222645-5223364:PTPRS	720	513.2506	0.9845	0.9845	0.0394	0.0290
chr19:5225737-5225856:PTPRS	120	317.2641	0.6086	0.6086	0.0253	0.0203
chr19:5229264-5229383:PTPRS	120	324.0031	0.6389	0.6389	0.0477	0.0339
chr19:5229479-5229700:PTPRS	222	213.9672	0.3835	0.3835	0.0387	0.0281
chr19:5231293-5231652:PTPRS	360	341.3894	0.6711	0.6711	0.0177	0.0156
chr19:5238869-5239108:PTPRS	240	378.3366	0.7269	0.7269	0.0277	0.0223
chr19:5240157-5240396:PTPRS	240	465.2108	0.9019	0.9019	0.0367	0.0198
chr19:5243903-5244502:PTPRS	600	551.1431	1.0652	1.0652	0.0499	0.0341
chr19:5245710-5246069:PTPRS	360	481.7956	0.9519	0.9519	0.0832	0.0644
chr19:5256065-5256184:PTPRS	120	359.8377	0.7022	0.7022	0.0440	0.0376
chr19:5258023-5258142:PTPRS	120	299.2603	0.5833	0.5833	0.0275	0.0235
chr19:5260765-5260884:PTPRS	120	356.9824	0.7054	0.7054	0.0624	0.0548
chr19:5262920-5263039:PTPRS	120	297.7468	0.5890	0.5890	0.0352	0.0256
chr19:5264994-5265233:PTPRS	240	395.7976	0.7801	0.7801	0.0606	0.0471
chr19:5273404-5273643:PTPRS	240	435.3422	0.8445	0.8445	0.0433	0.0293
chr19:5274163-5274402:PTPRS	240	434.2012	0.8616	0.8616	0.0617	0.0499
chr19:5286059-5286178:PTPRS	120	277.6617	0.5355	0.5355	0.0606	0.0512
chr19:6585991-6586469:CD70	479	492.9731	0.9525	0.9525	0.0319	0.0282
chr19:6590071-6590190:CD70	120	334.7458	0.6582	0.6582	0.0336	0.0246
chr19:6590832-6591071:CD70	240	408.3155	0.8074	0.8074	0.0586	0.0390
chr19:7117064-7117423:INSR	360	600.1367	1.1740	1.1740	0.0407	0.0307
chr19:7119407-7119646:INSR	240	555.5469	1.0849	1.0849	0.0364	0.0305
chr19:7120576-7120815:INSR	240	585.5493	1.1574	1.1574	0.0440	0.0334
chr19:7122585-7122824:INSR	240	657.7812	1.2693	1.2693	0.0314	0.0303
chr19:7122885-7123004:INSR	120	384.6972	0.7606	0.7606	0.0309	0.0244
chr19:7125237-7125596:INSR	360	570.4342	1.1323	1.1323	0.0270	0.0209
chr19:7126569-7126688:INSR	120	400.0537	0.7839	0.7839	0.0340	0.0274
chr19:7128854-7128973:INSR	120	488.0246	0.9672	0.9672	0.0575	0.0412
chr19:7132129-7132368:INSR	240	591.1330	1.1734	1.1734	0.0511	0.0346
chr19:7141606-7141845:INSR	240	493.9382	0.9849	0.9849	0.0456	0.0353
chr19:7142784-7143143:INSR	360	579.0687	1.1418	1.1418	0.0487	0.0393
chr19:7150466-7150585:INSR	120	370.9264	0.7318	0.7318	0.0287	0.0213
chr19:7152718-7152957:INSR	240	551.8601	1.0791	1.0791	0.0316	0.0219
chr19:7163007-7163246:INSR	240	515.7800	1.0195	1.0195	0.0389	0.0334
chr19:7166110-7166469:INSR	360	498.2360	0.9935	0.9935	0.0349	0.0276
chr19:7167922-7168161:INSR	240	571.0513	1.1358	1.1358	0.0718	0.0521
chr19:7170535-7170774:INSR	240	589.7473	1.1563	1.1563	0.0486	0.0390
chr19:7172254-7172493:INSR	240	583.7981	1.1561	1.1561	0.0480	0.0416
chr19:7174549-7174788:INSR	240	500.6847	0.9882	0.9882	0.0458	0.0328
chr19:7184308-7184667:INSR	360	537.1526	1.0359	1.0359	0.0180	0.0157
chr19:7267332-7267931:INSR	600	590.4483	1.1697	1.1697	0.0446	0.0306
chr19:7268404-7268643:INSR	240	455.6498	0.9028	0.9028	0.0456	0.0380
chr19:7293744-7293863:INSR	120	343.5069	0.6803	0.6803	0.0651	0.0448
chr19:7293874-7293992:INSR	119	420.6355	0.8324	0.8324	0.0761	0.0589
chr19:10244300-10244419:DNMT1	120	437.5539	0.8550	0.8550	0.0491	0.0350
chr19:10244878-10244997:DNMT1	120	290.8040	0.5693	0.5693	0.0375	0.0265
chr19:10246411-10246530:DNMT1	120	329.8467	0.6535	0.6535	0.0344	0.0228
chr19:10246760-10246999:DNMT1	240	542.2937	1.0573	1.0573	0.0479	0.0377
chr19:10247735-10247974:DNMT1	240	544.0053	1.0639	1.0639	0.0557	0.0449
chr19:10248477-10248716:DNMT1	240	501.9765	0.9800	0.9800	0.0509	0.0407
chr19:10249078-10249317:DNMT1	240	607.0989	1.1794	1.1794	0.0371	0.0286
chr19:10250303-10250542:DNMT1	240	496.6956	0.9818	0.9818	0.0825	0.0589
chr19:10250683-10251042:DNMT1	360	610.6610	1.1817	1.1817	0.0457	0.0299
chr19:10251402-10251641:DNMT1	240	534.5498	1.0449	1.0449	0.0512	0.0386
chr19:10251764-10251883:DNMT1	120	399.3198	0.7885	0.7885	0.0388	0.0321
chr19:10252681-10252920:DNMT1	240	531.1578	1.0566	1.0566	0.0737	0.0621
chr19:10254433-10254672:DNMT1	240	520.6152	1.0294	1.0294	0.0376	0.0283
chr19:10256994-10257233:DNMT1	240	493.3681	0.9789	0.9789	0.0516	0.0416
chr19:10259499-10259738:DNMT1	240	516.1351	1.0191	1.0191	0.0471	0.0392
chr19:10260112-10260351:DNMT1	240	501.4176	0.9889	0.9889	0.0570	0.0409
chr19:10260527-10260646:DNMT1	120	314.3078	0.6179	0.6179	0.0387	0.0299
chr19:10262028-10262267:DNMT1	240	539.9956	1.0670	1.0670	0.0573	0.0484
chr19:10262415-10262534:DNMT1	120	431.5274	0.8654	0.8654	0.0332	0.0255
chr19:10264942-10265181:DNMT1	240	528.6627	1.0438	1.0438	0.0526	0.0479
chr19:10265236-10265475:DNMT1	240	628.0541	1.2281	1.2281	0.0558	0.0470
chr19:10265537-10265776:DNMT1	240	581.4752	1.1462	1.1462	0.0657	0.0494
chr19:10266516-10266635:DNMT1	120	455.8819	0.8928	0.8928	0.0503	0.0391
chr19:10267066-10267185:DNMT1	120	440.6871	0.8729	0.8729	0.0517	0.0410
chr19:10270329-10270448:DNMT1	120	532.5899	1.0487	1.0487	0.0489	0.0352
chr19:10270499-10270618:DNMT1	120	476.9705	0.9536	0.9536	0.0316	0.0241
chr19:10270657-10270776:DNMT1	120	579.0644	1.1361	1.1361	0.0895	0.0552
chr19:10271017-10271136:DNMT1	120	381.8961	0.7501	0.7501	0.0353	0.0266
chr19:10273324-10273443:DNMT1	120	448.7861	0.8830	0.8830	0.0577	0.0464
chr19:10273959-10274078:DNMT1	120	378.9567	0.7484	0.7484	0.0530	0.0430
chr19:10277258-10277377:DNMT1	120	336.0438	0.6576	0.6576	0.0337	0.0278
chr19:10278963-10279082:DNMT1	120	509.0705	1.0105	1.0105	0.0691	0.0443
chr19:10283749-10283868:DNMT1	120	576.1783	1.1327	1.1327	0.0515	0.0407
chr19:10284504-10284623:DNMT1	120	253.3107	0.4810	0.4810	0.0499	0.0383
chr19:10286195-10286314:DNMT1	120	483.3554	0.9561	0.9561	0.0488	0.0378
chr19:10287946-10288065:DNMT1	120	382.3752	0.7624	0.7624	0.0289	0.0220
chr19:10291016-10291255:DNMT1	240	507.3645	0.9974	0.9974	0.0356	0.0270
chr19:10291448-10291567:DNMT1	120	416.5010	0.8212	0.8212	0.0436	0.0345
chr19:10292676-10292795:DNMT1	120	397.0329	0.7787	0.7787	0.0469	0.0352
chr19:10305449-10305808:DNMT1	360	574.9164	1.1309	1.1309	0.0655	0.0352
chr19:10597291-10597530:KEAP1	240	416.8103	0.8203	0.8203	0.0520	0.0369
chr19:10599837-10600076:KEAP1	240	333.4974	0.6612	0.6612	0.0467	0.0337
chr19:10600307-10600546:KEAP1	240	477.0545	0.9487	0.9487	0.0597	0.0481
chr19:10602236-10602955:KEAP1	720	500.4383	0.9928	0.9928	0.0206	0.0145
chr19:10610030-10610749:KEAP1	720	516.9248	1.0178	1.0178	0.0649	0.0481
chr19:10982432-10982671:CARM1	240	307.4646	0.6080	0.6080	0.0572	0.0485
chr19:11015570-11015809:CARM1	240	501.4538	0.9817	0.9817	0.0475	0.0262
chr19:11018709-11018828:CARM1	120	313.9795	0.6166	0.6166	0.0379	0.0214
chr19:11019771-11019890:CARM1	120	343.2674	0.6790	0.6790	0.0586	0.0518
chr19:11022856-11022975:CARM1	120	449.9444	0.8766	0.8766	0.0324	0.0307
chr19:11024522-11024761:CARM1	240	411.3089	0.8120	0.8120	0.0736	0.0537
chr19:11027069-11027188:CARM1	120	329.7868	0.6489	0.6489	0.0494	0.0394
chr19:11027353-11027472:CARM1	120	388.5477	0.7692	0.7692	0.0555	0.0411
chr19:11030254-11030373:CARM1	120	368.0687	0.7265	0.7265	0.0495	0.0362
chr19:11030538-11030657:CARM1	120	420.5270	0.8316	0.8316	0.0488	0.0357
chr19:11031061-11031300:CARM1	240	507.4569	0.9911	0.9911	0.0436	0.0300
chr19:11031320-11031439:CARM1	120	433.5652	0.8573	0.8573	0.0679	0.0559
chr19:11031506-11031625:CARM1	120	356.4528	0.7059	0.7059	0.0682	0.0577
chr19:11031705-11031824:CARM1	120	305.8185	0.6005	0.6005	0.0336	0.0256
chr19:11032025-11032144:CARM1	120	338.9369	0.6686	0.6686	0.0575	0.0454
chr19:11032243-11032482:CARM1	240	387.5612	0.7668	0.7668	0.0601	0.0454
chr19:11094764-11094882:SMARCA4	119	520.7023	1.0337	1.0337	0.0397	0.0296
chr19:11094915-11095154:SMARCA4	240	513.9185	1.0178	1.0178	0.0690	0.0579
chr19:11095901-11096140:SMARCA4	240	512.6441	1.0151	1.0151	0.0614	0.0457
chr19:11096857-11097215:SMARCA4	359	669.0605	1.2573	1.2573	0.0317	0.0263
chr19:11097228-11097347:SMARCA4	120	617.2121	1.1962	1.1962	0.0552	0.0382
chr19:11097571-11097690:SMARCA4	120	428.6522	0.8381	0.8381	0.0517	0.0346
chr19:11098292-11098651:SMARCA4	360	340.7123	0.6687	0.6687	0.0517	0.0377
chr19:11099937-11100176:SMARCA4	240	543.4911	1.0817	1.0817	0.0326	0.0216
chr19:11101724-11101962:SMARCA4	239	477.1514	0.9435	0.9435	0.0624	0.0480
chr19:11101976-11102095:SMARCA4	120	424.6744	0.8325	0.8325	0.0484	0.0322
chr19:11105471-11105710:SMARCA4	240	440.3348	0.8765	0.8765	0.0312	0.0280
chr19:11106853-11107092:SMARCA4	240	485.7331	0.9401	0.9401	0.0280	0.0205
chr19:11107136-11107255:SMARCA4	120	399.1308	0.7817	0.7817	0.0331	0.0222
chr19:11113651-11113890:SMARCA4	240	432.6340	0.8415	0.8415	0.0305	0.0255
chr19:11113985-11114104:SMARCA4	120	283.8919	0.5591	0.5591	0.0335	0.0271
chr19:11118519-11118758:SMARCA4	240	411.9401	0.8160	0.8160	0.0483	0.0384
chr19:11121013-11121252:SMARCA4	240	388.0009	0.7701	0.7701	0.0482	0.0408
chr19:11123587-11123826:SMARCA4	240	356.7274	0.7083	0.7083	0.0383	0.0276
chr19:11129607-11129726:SMARCA4	120	314.9202	0.6207	0.6207	0.0338	0.0251
chr19:11130263-11130382:SMARCA4	120	310.7465	0.6186	0.6186	0.0220	0.0142
chr19:11132343-11132702:SMARCA4	360	452.6170	0.8786	0.8786	0.0375	0.0272
chr19:11134191-11134310:SMARCA4	120	362.3795	0.7151	0.7151	0.0410	0.0328
chr19:11135001-11135120:SMARCA4	120	274.1007	0.5303	0.5303	0.0639	0.0428
chr19:11136082-11136201:SMARCA4	120	252.8324	0.4764	0.4764	0.0481	0.0309
chr19:11136940-11137059:SMARCA4	120	258.4337	0.4869	0.4869	0.0513	0.0411
chr19:11138424-11138663:SMARCA4	240	450.5494	0.8674	0.8674	0.0371	0.0269
chr19:11141368-11141607:SMARCA4	240	586.4001	1.1457	1.1457	0.0273	0.0209
chr19:11143960-11144199:SMARCA4	240	476.9924	0.9412	0.9412	0.0594	0.0428
chr19:11144778-11144897:SMARCA4	120	302.7716	0.6010	0.6010	0.0323	0.0251
chr19:11145587-11145705:SMARCA4	119	536.3519	1.0489	1.0489	0.0505	0.0402
chr19:11145714-11145833:SMARCA4	120	415.1845	0.8207	0.8207	0.0676	0.0610
chr19:11150122-11150241:SMARCA4	120	302.0741	0.5909	0.5909	0.0312	0.0215
chr19:11151926-11152285:SMARCA4	360	537.6291	1.0566	1.0566	0.0481	0.0458
chr19:11168925-11169044:SMARCA4	120	417.9028	0.8267	0.8267	0.0551	0.0520
chr19:11169455-11169574:SMARCA4	120	367.9417	0.7219	0.7219	0.0363	0.0286
chr19:11170389-11170507:SMARCA4	119	614.9507	1.1706	1.1706	0.0487	0.0403
chr19:11170525-11170644:SMARCA4	120	702.1931	1.2978	1.2978	0.0401	0.0314
chr19:11170673-11170912:SMARCA4	240	754.5125	1.3838	1.3838	0.0765	0.0646
chr19:11172416-11172535:SMARCA4	120	433.4760	0.8510	0.8510	0.0494	0.0359
chr19:13049480-13049599:CALR	120	301.9935	0.5961	0.5961	0.0362	0.0284
chr19:13049939-13050058:CALR	120	486.9756	0.9599	0.9599	0.0482	0.0411
chr19:13050224-13050463:CALR	240	593.0340	1.1667	1.1667	0.0463	0.0345
chr19:13050855-13050974:CALR	120	307.0772	0.6071	0.6071	0.0477	0.0361
chr19:13051042-13051281:CALR	240	488.4457	0.9747	0.9747	0.0629	0.0563
chr19:13051352-13051471:CALR	120	450.8618	0.8984	0.8984	0.0592	0.0452
chr19:13051510-13051749:CALR	240	559.9075	1.1090	1.1090	0.0500	0.0440
chr19:13054337-13054456:CALR	120	528.0464	1.0594	1.0594	0.0523	0.0379
